# Rime user dictionary
#@/db_name	luna_pinyin
#@/db_type	userdb
#@/rime_version	1.7.3
#@/tick	22870
#@/user_id	1f16c4d4-a41a-4522-b9ab-3db93a4af922
a 	啊	c=198 d=5.12115 t=22870
yan le 	演了	c=1 d=5.06876e-07 t=22870
yan se 	顏色	c=6 d=1.13986 t=22870
yan shi 	演示	c=1 d=1.57725e-08 t=22870
yan xi 	演戲	c=1 d=0.000212834 t=22870
yan xuan 	嚴選	c=2 d=3.68161e-09 t=22870
yan zheng 	驗證	c=3 d=7.24891e-10 t=22870
yang 	樣	c=1 d=0.000199922 t=22870
yang 	羊	c=1 d=0.118837 t=22870
yang 	養	c=1 d=1 t=22659
yang biao 	養膘	c=1 d=0.00111378 t=22870
yang lao 	養老	c=1 d=1.03936e-13 t=22870
yang lao jin 	養老金	c=1 d=0.00179097 t=22870
yang li 	樣例	c=0 d=0.0257947 t=22870
yang mao 	羊毛	c=0 d=4.04817e-10 t=22870
yang rou chuan 	羊肉串	c=1 d=2.42422e-06 t=22870
yang shi 	央視	c=1 d=3.54732e-14 t=22870
yang shi 	樣式	c=2 d=4.66474e-22 t=22870
yang zi 	樣子	c=1 d=1.09775e-09 t=22870
yao 	咬	c=1 d=0.0127784 t=22870
yao 	幺	c=1 d=1.84802e-19 t=22870
yao 	要	c=56 d=0.965605 t=22870
yao ba 	要把	c=1 d=0.000602152 t=22870
yao bu 	要不	c=3 d=0.000754089 t=22870
yao bu shuo 	要不說	c=2 d=7.0773e-20 t=22870
yao bu yao 	要不要	c=2 d=0.00489275 t=22870
yao de 	要得	c=1 d=2.56748e-05 t=22870
yao fa 	要發	c=1 d=2.17244e-10 t=22870
yao gun 	搖滾	c=2 d=0.0383884 t=22870
yao me 	要麼	c=2 d=9.45585e-11 t=22870
yao ni 	要你	c=1 d=1 t=21065
yao qian 	要錢	c=1 d=0.000263884 t=22870
yao qing 	邀請	c=0 d=3.14405e-07 t=22870
yao qing ma 	邀請碼	c=1 d=3.15981e-06 t=22870
yao qiu 	要求	c=3 d=5.93863e-19 t=22870
yao qu 	要去	c=3 d=0.000505481 t=22870
yao qu da 	要去打	c=1 d=0.0129068 t=22870
yao shi 	要是	c=6 d=0.00763517 t=22870
yao shi wo 	要是我	c=1 d=0.00484407 t=22870
yao shuo 	要說	c=1 d=0.00160441 t=22870
yao shuo you 	要說有	c=1 d=0.0017643 t=22870
yao si 	要死	c=1 d=8.68147e-14 t=22870
yao wo 	要我	c=1 d=3.13156e-18 t=22870
yao yao ling xian 	遥遥领先	c=1 d=1.0677e-06 t=22870
yao yong 	要用	c=0 d=3.60718e-06 t=22870
yao you 	要有	c=1 d=4.26986e-19 t=22870
yao you ge 	要有個	c=1 d=4.29105e-18 t=22870
yao you mei nv 	要有美女	c=1 d=4.20823e-24 t=22870
yao zou 	要走	c=1 d=1.42347e-07 t=22870
yao zuo 	要做	c=1 d=6.33133e-06 t=22870
ye 	也	c=74 d=0.907218 t=22870
ye 	業	c=0 d=1.01809e-06 t=22870
ye 	頁	c=3 d=2.20743e-10 t=22870
ye ba 	也罷	c=1 d=5.05653e-09 t=22870
ye bei 	也被	c=1 d=4.04817e-09 t=22870
ye bi 	也比	c=1 d=1 t=22134
ye bu 	也不	c=0 d=1.71718e-09 t=22870
ye bu bang mang 	也不幫忙	c=1 d=1.72578e-08 t=22870
ye bu hao shi 	也不好使	c=1 d=3.6813e-09 t=22870
ye bu hui 	也不會	c=2 d=1.60884e-06 t=22870
ye bu hui yong 	也不會用	c=1 d=1.59283e-06 t=22870
ye bu shi 	也不是	c=3 d=0.10241 t=22870
ye bu xing 	也不行	c=1 d=2.44393e-13 t=22870
ye bu zai 	也不在	c=1 d=0.120032 t=22870
ye bu zhu 	也不住	c=1 d=5.74365e-07 t=22870
ye cha bu duo 	頁差不多	c=1 d=1.12283e-10 t=22870
ye dei 	也得	c=1 d=5.61825e-12 t=22870
ye duo 	也多	c=1 d=8.93978e-06 t=22870
ye hai xing 	也還行	c=2 d=6.56285e-09 t=22870
ye hao 	也好	c=2 d=0.0479505 t=22870
ye hao yong 	也好用	c=1 d=0.481909 t=22870
ye hen 	也很	c=1 d=0.640824 t=22870
ye jiao 	頁腳	c=3 d=0.105781 t=22870
ye jiu 	也就	c=6 d=0.382893 t=22870
ye jiu shi 	也就是	c=4 d=1.64892e-05 t=22870
ye ka 	也卡	c=1 d=2.68329e-24 t=22870
ye kai nian 	也開年	c=1 d=1.30073e-05 t=22870
ye kai shi 	也開始	c=1 d=4.2345e-09 t=22870
ye ke yi 	也可以	c=9 d=0.0231765 t=22870
ye ma 	野马	c=0 d=1.48489e-05 t=22870
ye mei 	也沒	c=3 d=0.00198925 t=22870
ye mei ban fa 	也沒辦法	c=1 d=3.24984e-13 t=22870
ye mei ni 	也沒你	c=1 d=0.000435072 t=22870
ye mei you 	也沒有	c=1 d=4.21267e-07 t=22870
ye mian 	頁面	c=8 d=0.0502001 t=22870
ye nei 	頁內	c=2 d=0.0153752 t=22870
ye qu 	夜曲	c=4 d=1.47312e-12 t=22870
ye sheng 	野生	c=1 d=1.20715e-09 t=22870
ye shi 	也是	c=22 d=0.684727 t=22870
ye shi yong 	也試用	c=1 d=0.000291637 t=22870
ye ting 	也聽	c=1 d=2.67636e-23 t=22870
ye wu 	業務	c=1 d=4.32152e-13 t=22870
ye xing 	也行	c=9 d=0.0159352 t=22870
ye yao 	也要	c=1 d=0.00460782 t=22870
ye yong 	叶永	c=1 d=1 t=22058
ye you 	业有	c=1 d=1.09209e-07 t=22870
ye you 	也有	c=7 d=0.00182329 t=22870
ye you dian 	也有點	c=1 d=0.000850233 t=22870
ye zai 	也在	c=1 d=5.39612e-08 t=22870
ye zhi shi 	也只是	c=1 d=1.70861e-08 t=22870
yi 	一	c=8 d=0.687289 t=22870
yi 	以	c=16 d=0.643313 t=22870
yi 	億	c=1 d=4.12312e-06 t=22870
yi ban 	一半	c=1 d=1.49747e-15 t=22870
yi ban 	一般	c=21 d=0.627626 t=22870
yi ban di 	一般地	c=1 d=0.0372538 t=22870
yi bang 	一幫	c=1 d=6.17501e-06 t=22870
yi bao 	一包	c=1 d=1.47392e-05 t=22870
yi bian 	一遍	c=1 d=1.96979e-05 t=22870
yi bing 	一併	c=2 d=0.318224 t=22870
yi bo 	一波	c=3 d=0.000905556 t=22870
yi bo o 	一波哦	c=1 d=0.00199922 t=22870
yi bu 	一步	c=2 d=3.16745e-05 t=22870
yi bu 	一部	c=1 d=6.79364e-16 t=22870
yi bu fen 	一部分	c=2 d=8.6944e-10 t=22870
yi bu pian 	一部片	c=1 d=8.30088e-16 t=22870
yi chang 	宜昌	c=3 d=0.118245 t=22870
yi chang 	異常	c=3 d=4.56732e-06 t=22870
yi chu 	一處	c=1 d=0.606531 t=22870
yi chuan 	一串	c=2 d=9.39437e-17 t=22870
yi chuan 	遺傳	c=0 d=0.000882647 t=22870
yi ci 	一次	c=6 d=0.0642483 t=22870
yi ci 	以此	c=3 d=0.000202454 t=22870
yi ci shang ping 	一次上屏	c=1 d=0.0459593 t=22870
yi ci xing 	一次性	c=1 d=0.0437178 t=22870
yi da 	一大	c=0 d=1.06513e-08 t=22870
yi da chuan 	一大串	c=1 d=4.55329e-10 t=22870
yi da tuo 	一大坨	c=1 d=1.07047e-07 t=22870
yi dai 	一袋	c=1 d=8.59948e-20 t=22870
yi di 	異地	c=1 d=0.0014018 t=22870
yi dian 	一點	c=24 d=0.301473 t=22870
yi dian dian 	一點點	c=1 d=2.47917e-06 t=22870
yi ding 	一定	c=3 d=0.960789 t=22870
yi dong 	移動	c=4 d=0.00140595 t=22870
yi dong hang 	移動行	c=1 d=0.00141589 t=22870
yi duan 	一段	c=6 d=2.16607 t=22870
yi duan shi jian 	一段時間	c=0 d=0.1 t=22437
yi dun 	一頓	c=1 d=0.0327915 t=22870
yi fan 	一番	c=2 d=0.0184997 t=22870
yi fan feng wei 	一番風味	c=1 d=1.19246e-12 t=22870
yi fang 	乙方	c=1 d=1.11128e-06 t=22870
yi fen 	一份	c=11 d=0.761253 t=22870
yi fong 	以甮	c=1 d=1.66728e-14 t=22870
yi fu 	衣服	c=2 d=0.118245 t=22870
yi ge 	一個	c=82 d=2.21863 t=22870
yi ge ban 	一個半	c=1 d=0.00506703 t=22870
yi ge dong xi 	一個東西	c=1 d=2.94058e-13 t=22870
yi ge jie ji 	一個階級	c=1 d=4.79669e-05 t=22870
yi ge ren 	一個人	c=1 d=2.35947e-11 t=22870
yi ge xing qi 	一個星期	c=1 d=1.72549e-06 t=22870
yi ge yue 	一個月	c=5 d=1.01401e-15 t=22870
yi gu nao 	一股腦	c=1 d=6.73909e-05 t=22870
yi gu zi 	一股子	c=1 d=1 t=22564
yi hang 	一行	c=0 d=0.00875977 t=22870
yi hou 	以後	c=5 d=0.0605942 t=22870
yi hui 	一會	c=7 d=0.000961337 t=22870
yi huo 	一夥	c=1 d=0.00806679 t=22870
yi ji 	以及	c=13 d=0.754691 t=22870
yi ji 	意即	c=1 d=1.67478e-08 t=22870
yi ji hong chen fei zi xiao 	以及紅塵妃子笑	c=1 d=0.416862 t=22870
yi jia 	宜家	c=0 d=1.32723e-08 t=22870
yi jian 	一鍵	c=0 d=4.79669e-06 t=22870
yi jian dao ru 	一鍵導入	c=1 d=4.82073e-05 t=22870
yi jian shi 	一件事	c=1 d=2.70611e-06 t=22870
yi jing 	已經	c=29 d=0.676992 t=22870
yi jing bao song 	已經報送	c=1 d=0.2334 t=22870
yi jiu 	依舊	c=1 d=8.07228e-11 t=22870
yi ju 	一句	c=1 d=0.171187 t=22870
yi ku 	衣褲	c=0 d=1.82392e-05 t=22870
yi lai 	一來	c=2 d=6.08934e-08 t=22870
yi lai 	依賴	c=4 d=1.37807e-08 t=22870
yi li 	一粒	c=1 d=1.30836e-15 t=22870
yi lie 	一列	c=0 d=1.02124e-13 t=22870
yi lv 	一律	c=1 d=0.0188734 t=22870
yi miao 	疫苗	c=0 d=0.00129068 t=22870
yi min 	移民	c=4 d=0.00373774 t=22870
yi nian 	一年	c=4 d=0.0132336 t=22870
yi pao 	一跑	c=0 d=7.81082e-07 t=22870
yi pi 	一匹	c=0 d=1.48489e-05 t=22870
yi pi 	一批	c=3 d=0.499074 t=22870
yi pian 	一片	c=0 d=2.51664e-06 t=22870
yi qi 	一起	c=6 d=0.000504306 t=22870
yi qi kan 	一起看	c=1 d=3.08441e-16 t=22870
yi qi zhi xia 	一氣之下	c=1 d=0.224249 t=22870
yi qian 	一千	c=1 d=1.4854e-08 t=22870
yi qian 	以前	c=9 d=0.000207817 t=22870
yi qie 	一切	c=1 d=0.0898153 t=22870
yi qing 	疫情	c=1 d=3.56267e-06 t=22870
yi qiu zhi he 	一丘之貉	c=1 d=1 t=22419
yi qun 	一羣	c=1 d=0.771052 t=22870
yi ran 	依然	c=1 d=0.024972 t=22870
yi ran 	已然	c=1 d=1.32723e-07 t=22870
yi ri you 	一日遊	c=1 d=5.88805e-05 t=22870
yi shang 	以上	c=8 d=0.0702988 t=22870
yi sheng 	一聲	c=1 d=0.00150344 t=22870
yi sheng 	醫生	c=3 d=1.01389e-14 t=22870
yi shi 	儀式	c=0 d=5.4626e-06 t=22870
yi shi dao 	意識到	c=1 d=1.73414e-06 t=22870
yi shi gan 	儀式感	c=1 d=5.48998e-05 t=22870
yi shou 	一首	c=0 d=2.09305e-24 t=22870
yi shou ge 	一首歌	c=1 d=4.55407e-12 t=22870
yi shuang 	一雙	c=1 d=1.21614e-08 t=22870
yi si 	意思	c=17 d=1.8883 t=22870
yi si 	疑似	c=1 d=2.97579e-06 t=22870
yi tai 	一臺	c=1 d=1.46428e-16 t=22870
yi tao 	一套	c=1 d=2.26071e-08 t=22870
yi ti 	一提	c=1 d=8.47145e-20 t=22870
yi tian 	一天	c=5 d=0.000631549 t=22870
yi tian 	倚天	c=0 d=0.0154124 t=22870
yi tian tu long 	倚天屠龍	c=1 d=0.154896 t=22870
yi tiao 	一調	c=0 d=5.95229e-16 t=22870
yi tiao 	一跳	c=1 d=0.591555 t=22870
yi tiao he 	一條河	c=1 d=3.14458e-08 t=22870
yi tiao ren ming 	一跳人命	c=1 d=5.70025e-06 t=22870
yi wai 	意外	c=2 d=0.199888 t=22870
yi wei 	一維	c=1 d=1.01826e-07 t=22870
yi wei 	意爲	c=3 d=0.0746527 t=22870
yi wei zhe 	意味着	c=2 d=2.48044e-11 t=22870
yi wu suo you 	一无所有	c=1 d=1.5037e-05 t=22870
yi xi lie 	一系列	c=2 d=3.82439e-07 t=22870
yi xia 	一下	c=29 d=1.51271 t=22870
yi xia 	以下	c=31 d=0.786628 t=22870
yi xia ba 	一下吧	c=1 d=6.2867e-11 t=22870
yi xia le 	一下了	c=0 d=4.01622e-05 t=22870
yi xia ni 	一下你	c=1 d=1.38163e-09 t=22870
yi xia zi 	一下子	c=2 d=0.00486835 t=22870
yi xiang 	一箱	c=1 d=1.5037e-05 t=22870
yi xiang 	一項	c=1 d=0.0528657 t=22870
yi xie 	一些	c=19 d=0.57695 t=22870
yi yan 	一眼	c=6 d=1.6169e-06 t=22870
yi yang 	一樣	c=17 d=0.601101 t=22870
yi yang da 	一樣大	c=1 d=1.1086e-07 t=22870
yi yi 	一一	c=1 d=0.0884781 t=22870
yi yong 	易用	c=1 d=4.59827e-08 t=22870
yi yong 	醫用	c=1 d=4.57534e-08 t=22870
yi yuan 	意願	c=1 d=5.43536e-05 t=22870
yi yuan 	醫院	c=1 d=1.73414e-06 t=22870
yi zhan shi 	一站式	c=1 d=3.75631e-11 t=22870
yi zhang 	一張	c=9 d=0.644075 t=22870
yi zhang tu 	一張圖	c=1 d=0.000407691 t=22870
yi zhen zi 	一陣子	c=1 d=9.37865e-11 t=22870
yi zhi 	一直	c=12 d=0.450259 t=22870
yi zhi 	一致	c=3 d=0.174324 t=22870
yi zhi 	一隻	c=1 d=2.72014e-22 t=22870
yi zhi 	已知	c=1 d=1 t=22199
yi zhi fei zai tian shang de zhu 	一隻飛在天上的豬	c=1 d=2.68932e-21 t=22870
yi zhi yong 	億质用	c=1 d=3.48311e-05 t=22870
yi zhong 	一種	c=3 d=1.74704e-05 t=22870
yi zhong tian 	易中天	c=1 d=2.97782e-14 t=22870
yi zhou 	一周	c=9 d=3.65473e-16 t=22870
yin 	因	c=1 d=1 t=22529
yin 	音	c=6 d=0.230207 t=22870
yin cang 	隱藏	c=4 d=0.0248475 t=22870
yin ci 	因此	c=3 d=0.216536 t=22870
yin dao 	引導	c=4 d=6.49161e-06 t=22870
yin hang 	銀行	c=2 d=1.74283e-06 t=22870
yin hao 	引號	c=1 d=1.05744e-10 t=22870
yin huan she 	銀環蛇	c=1 d=4.40657e-07 t=22870
yin liao 	飲料	c=2 d=0.11475 t=22870
yin lun 	引論	c=2 d=1.3754e-07 t=22870
yin pin 	音頻	c=3 d=0.0500366 t=22870
yin qi 	引起	c=0 d=5.93288e-07 t=22870
yin qing 	引擎	c=7 d=1.21886e-06 t=22870
yin ru 	引入	c=6 d=0.794534 t=22870
yin si 	隱私	c=1 d=0.000921047 t=22870
yin tian 	陰天	c=1 d=3.73694e-09 t=22870
yin wei 	因爲	c=8 d=0.524663 t=22870
yin wen 	引文	c=2 d=0.0395575 t=22870
yin xiang 	印相	c=1 d=5.9349e-10 t=22870
yin xiang 	印象	c=1 d=5.96465e-10 t=22870
yin yong 	引用	c=2 d=2.22307e-22 t=22870
yin yue 	音樂	c=6 d=0.0463585 t=22870
yin zi 	引子	c=1 d=8.98612e-08 t=22870
ying 	應	c=1 d=1.06933e-05 t=22870
ying 	硬	c=1 d=3.04325e-06 t=22870
ying 	英	c=5 d=0.533907 t=22870
ying dui 	應對	c=1 d=8.52724e-09 t=22870
ying gai 	應該	c=40 d=1.64823 t=22870
ying gai bu shi 	應該不是	c=2 d=0.386741 t=22870
ying gai shi 	應該是	c=5 d=0.000460048 t=22870
ying ji 	應急	c=2 d=2.11808e-06 t=22870
ying jian 	硬件	c=2 d=6.22758e-07 t=22870
ying nan er shang 	迎難而上	c=1 d=0.440432 t=22870
ying pan 	硬盤	c=1 d=1.53063e-08 t=22870
ying she 	映射	c=7 d=0.416277 t=22870
ying shi 	影視	c=1 d=0.00399551 t=22870
ying shi jian ji 	影視剪輯	c=1 d=0.0401553 t=22870
ying wen 	英文	c=11 d=0.402524 t=22870
ying xiang 	影響	c=2 d=0.565525 t=22870
ying xiong 	英雄	c=1 d=0.0137736 t=22870
ying ying 	鶯鶯	c=1 d=6.8764e-07 t=22870
ying yong 	應用	c=10 d=0.00532682 t=22870
ying yong cheng xu 	應用程序	c=2 d=0.0121552 t=22870
ying zhe 	應者	c=1 d=4.57456e-06 t=22870
yo 	喲	c=1 d=1.84708e-13 t=22870
yong 	用	c=80 d=1.70515 t=22870
yong bu dao 	用不到	c=3 d=0.366045 t=22870
yong bu liao 	用不了	c=3 d=0.0157646 t=22870
yong bu shang 	用不上	c=1 d=0.0273237 t=22870
yong chang 	用場	c=1 d=0.141564 t=22870
yong chu 	用處	c=1 d=0.484325 t=22870
yong chu bu da 	用處不大	c=1 d=5.70122e-08 t=22870
yong de 	用的	c=1 d=0.331211 t=22870
yong de duo le 	用的多了	c=1 d=8.00856e-06 t=22870
yong de shang 	用得上	c=1 d=8.4206e-08 t=22870
yong diao 	用掉	c=1 d=0.000409735 t=22870
yong guo 	用過	c=2 d=2.23939e-14 t=22870
yong hao 	用好	c=1 d=5.50607e-10 t=22870
yong hu 	用戶	c=41 d=0.831121 t=22870
yong hu ji 	用戶級	c=1 d=1 t=21161
yong jiu 	永久	c=3 d=3.18975e-10 t=22870
yong lai 	用來	c=16 d=0.0688122 t=22870
yong le 	永乐	c=0 d=0.0112478 t=22870
yong le 	用了	c=1 d=1.25296e-07 t=22870
yong le zhe me jiu 	用了這麼久	c=1 d=1.25924e-06 t=22870
yong ni 	用你	c=1 d=0.00406639 t=22870
yong pin 	用品	c=1 d=1.22032e-19 t=22870
yong qi lai 	用起來	c=1 d=9.83238e-08 t=22870
yong shang 	用上	c=3 d=3.75757e-06 t=22870
yong shou 	用手	c=1 d=1.0712e-15 t=22870
yong wan 	用完	c=1 d=1 t=22766
yong yi ge 	用一個	c=1 d=3.51082e-10 t=22870
yong yong 	用用	c=1 d=3.57128e-05 t=22870
yong yu 	用於	c=4 d=0.000188961 t=22870
yong zhe 	用着	c=3 d=0.00670441 t=22870
yong zhe lu chang 	用着爐長	c=1 d=2.95532e-13 t=22870
yong zuo 	用作	c=6 d=0.0417941 t=22870
you 	優	c=0 d=9.14242e-06 t=22870
you 	又	c=22 d=0.530737 t=22870
you 	有	c=99 d=1.13769 t=22870
you 	由	c=7 d=0.379083 t=22870
you 	遊	c=1 d=8.95348e-24 t=22870
you ben shi 	有本事	c=1 d=3.00672e-10 t=22870
you bi yao 	有必要	c=1 d=5.61539e-06 t=22870
you bian 	右邊	c=1 d=1.28136e-05 t=22870
you bu shi 	又不是	c=2 d=0.00136719 t=22870
you cai 	油菜	c=0 d=3.17618e-09 t=22870
you cai tian 	油菜田	c=1 d=3.19211e-08 t=22870
you cao zuo 	有操作	c=1 d=0.511709 t=22870
you cong hua 	有蔥花	c=1 d=1.31425e-09 t=22870
you dao li 	有道理	c=1 d=1.31403e-07 t=22870
you de 	有的	c=3 d=0.00860854 t=22870
you de mai 	有的買	c=1 d=3.45856e-10 t=22870
you dian 	有點	c=33 d=0.885938 t=22870
you dian dong xi 	有點東西	c=4 d=0.0388542 t=22870
you dian duo 	有點多	c=1 d=5.27831e-13 t=22870
you dian qi se 	有點起色	c=1 d=0.509156 t=22870
you dian yong 	有點用	c=2 d=0.131994 t=22870
you duo shao 	有多少	c=1 d=0.375311 t=22870
you ge 	有個	c=6 d=0.677057 t=22870
you guan 	有關	c=6 d=0.114178 t=22870
you guan 	油管	c=7 d=4.05796e-08 t=22870
you guan bu men 	有關部門	c=1 d=1 t=22273
you guan xi 	有關係	c=3 d=6.78963e-05 t=22870
you guang gao 	有廣告	c=1 d=0.0140519 t=22870
you guo 	遊過	c=0 d=3.14458e-09 t=22870
you guo he 	遊過河	c=1 d=3.16034e-08 t=22870
you hen duo 	有很多	c=1 d=6.55797e-08 t=22870
you hua 	優化	c=2 d=0.000448837 t=22870
you hui dao 	又回到	c=1 d=0.267135 t=22870
you ji 	遊擊	c=0 d=2.65893e-06 t=22870
you ji hui 	有機會	c=1 d=0.00105946 t=22870
you ji zai 	遊擊在	c=1 d=2.67226e-05 t=22870
you jian 	郵件	c=3 d=1.81818e-11 t=22870
you jue wu 	有覺悟	c=1 d=2.06045e-05 t=22870
you ke neng 	有可能	c=1 d=1.1063e-12 t=22870
you ke nuo 	優克諾	c=1 d=1.10078e-12 t=22870
you kong 	有空	c=1 d=0.00477195 t=22870
you le 	有了	c=1 d=0.00148106 t=22870
you lv 	憂慮	c=1 d=0.000285862 t=22870
you mai dong xi 	有買東西	c=1 d=2.69674e-24 t=22870
you me 	有麼	c=1 d=3.17673e-10 t=22870
you mei 	又沒	c=0 d=2.85173e-06 t=22870
you mei 	有沒	c=3 d=0.000289652 t=22870
you mei de 	有沒得	c=1 d=5.83046e-07 t=22870
you mei ya li 	又沒壓力	c=1 d=2.86602e-05 t=22870
you mei you 	有沒有	c=15 d=0.117068 t=22870
you na xie 	有哪些	c=4 d=0.000148358 t=22870
you pian 	有片	c=1 d=5.42317e-08 t=22870
you qian 	有錢	c=2 d=3.83088e-07 t=22870
you qian ru shen 	由浅入深	c=1 d=5.94925e-09 t=22870
you qing xu 	有情緒	c=1 d=1.20674e-05 t=22870
you qu 	有趣	c=2 d=0.0876768 t=22870
you qu bie 	有區別	c=1 d=3.06694e-08 t=22870
you ren 	有人	c=8 d=0.532677 t=22870
you rou 	有肉	c=1 d=0.00600598 t=22870
you sha 	有啥	c=2 d=0.00224287 t=22870
you sha ya li 	有啥壓力	c=1 d=2.95331e-05 t=22870
you shen me 	有什麼	c=10 d=1.31883 t=22870
you shen me zu shen me 	有什麼租什麼	c=1 d=6.22309e-09 t=22870
you shi 	優勢	c=0 d=0.000402593 t=22870
you shi 	又是	c=4 d=0.219956 t=22870
you shi 	有事	c=1 d=0.00155699 t=22870
you shi 	有時	c=1 d=2.26579e-05 t=22870
you shi hou 	有時候	c=13 d=0.0478075 t=22870
you shi jian 	有時間	c=1 d=2.48559e-06 t=22870
you shi yu 	有食慾	c=1 d=1.3408e-09 t=22870
you suo 	有所	c=1 d=9.19138e-09 t=22870
you wen ti 	有問題	c=2 d=3.09987e-16 t=22870
you xi 	遊戲	c=2 d=0.425283 t=22870
you xian 	有限	c=1 d=1 t=21252
you xian ji 	優先級	c=1 d=1 t=22772
you xian ji 	有限基	c=1 d=1 t=22771
you xian zhi 	有限制	c=2 d=9.03823e-09 t=22870
you xiang 	郵箱	c=9 d=0.339816 t=22870
you xiao 	有效	c=4 d=1.01196e-16 t=22870
you xiao guo 	有效果	c=2 d=1.29849e-14 t=22870
you xie 	有些	c=13 d=1.16289 t=22870
you xie di fang 	有些地方	c=1 d=2.4372e-10 t=22870
you xin 	有新	c=0 d=4.15927e-05 t=22870
you xin jin zhan 	有新進展	c=1 d=0.000418012 t=22870
you xing 	遊行	c=1 d=1 t=22370
you xu qiu 	又需求	c=1 d=0.0473589 t=22870
you xu yao 	有需要	c=1 d=2.85221e-07 t=22870
you ya 	優雅	c=1 d=4.88345e-10 t=22870
you yao 	又要	c=1 d=2.45534e-09 t=22870
you yi 	有一	c=0 d=1.46353e-11 t=22870
you yi ci 	有一次	c=1 d=3.17781e-14 t=22870
you yi dian 	有一點	c=1 d=0.0266491 t=22870
you yi dian dian 	有一點點	c=1 d=2.4916e-05 t=22870
you yi ge 	有一個	c=1 d=1.53935e-16 t=22870
you yi ku 	優衣褲	c=3 d=9.18825e-05 t=22870
you yi ku 	有衣褲	c=1 d=9.14242e-05 t=22870
you yi shuo yi 	有一說一	c=2 d=3.68215e-07 t=22870
you yi si 	有意思	c=1 d=1.89384e-13 t=22870
you yi tian 	有一天	c=1 d=0.00316691 t=22870
you yi xie 	有一些	c=2 d=0.0875977 t=22870
you yi zhong 	有一種	c=2 d=0.162838 t=22870
you yong 	有用	c=3 d=0.0222592 t=22870
you yong 	游泳	c=2 d=0.146607 t=22870
you yu 	猶豫	c=1 d=3.71703e-05 t=22870
you yu 	由於	c=10 d=1.9541 t=22870
you zhe 	有這	c=2 d=3.22428e-08 t=22870
you zhi 	優質	c=1 d=8.29382e-06 t=22870
you zhu yu 	有助於	c=1 d=9.20233e-23 t=22870
you zhuan 	右轉	c=4 d=2.25697e-09 t=22870
yu 	於	c=3 d=0.000841773 t=22870
yu 	與	c=25 d=1.958 t=22870
yu 	語	c=0 d=1.91287e-14 t=22870
yu 	雨	c=3 d=2.06586e-07 t=22870
yu 	魚	c=11 d=2.70308 t=22870
yu an 	預案	c=1 d=1 t=21335
yu bao 	預報	c=2 d=5.59348e-18 t=22870
yu bu dao 	遇不到	c=1 d=7.47349e-16 t=22870
yu ce 	預測	c=1 d=0.343009 t=22870
yu chu li 	預處理	c=2 d=1.15501e-18 t=22870
yu dao 	遇到	c=8 d=0.92769 t=22870
yu dao guo 	遇到過	c=1 d=0.0117371 t=22870
yu fa 	語法	c=1 d=0.00153752 t=22870
yu fa tang 	語法糖	c=1 d=0.0154523 t=22870
yu gan 	預感	c=1 d=2.25135e-18 t=22870
yu ju 	語句	c=2 d=0.00216573 t=22870
yu lan 	預覽	c=3 d=0.242926 t=22870
yu le 	娛樂	c=2 d=3.12837e-06 t=22870
yu le quan 	娛樂圈	c=1 d=5.01832e-07 t=22870
yu lun 	輿論	c=3 d=1.91956e-05 t=22870
yu mao 	羽毛	c=1 d=0.136695 t=22870
yu ming 	域名	c=7 d=0.000876127 t=22870
yu peng 	雨蓬	c=1 d=1.43231e-21 t=22870
yu shi 	於是	c=1 d=0.104874 t=22870
yu wen 	語文	c=1 d=0.0850088 t=22870
yu yan 	於彥	c=1 d=3.35166e-23 t=22870
yu yan 	語言	c=4 d=3.96047e-16 t=22870
yu yan mo xing 	語言模型	c=1 d=0.000198445 t=22870
yu yi zhi xia 	雨一直下	c=4 d=0.908629 t=22870
yu yin 	語音	c=2 d=0.0505395 t=22870
yu yue 	預約	c=7 d=3.02128e-05 t=22870
yu zhong 	雨中	c=1 d=2.23548e-23 t=22870
yuan 	元	c=2 d=4.00789e-09 t=22870
yuan 	原	c=1 d=2.77461e-06 t=22870
yuan 	園	c=1 d=5.47768e-08 t=22870
yuan 	源	c=1 d=5.70413e-14 t=22870
yuan 	遠	c=3 d=0.120633 t=22870
yuan ben 	原本	c=2 d=9.46807e-05 t=22870
yuan cheng 	遠程	c=5 d=0.0787251 t=22870
yuan cheng ding yue 	遠程訂閱	c=1 d=7.39283e-06 t=22870
yuan chu 	遠處	c=1 d=2.71634e-21 t=22870
yuan dian 	遠點	c=1 d=8.63817e-14 t=22870
yuan ji hua 	原計劃	c=1 d=0.13332 t=22870
yuan jian 	原件	c=1 d=6.98033e-07 t=22870
yuan jian 	遠見	c=2 d=0.0702988 t=22870
yuan jiao 	圓角	c=0 d=0.0181772 t=22870
yuan jiao ban jing 	圓角半徑	c=1 d=0.182684 t=22870
yuan lai 	原來	c=7 d=0.259243 t=22870
yuan li 	原理	c=1 d=9.58962e-08 t=22870
yuan lin 	園林	c=1 d=7.22135e-24 t=22870
yuan ma 	元麻	c=1 d=5.9349e-10 t=22870
yuan ma 	源碼	c=1 d=1.14565e-09 t=22870
yuan mao tou fu 	原矛頭蝮	c=1 d=7.75312e-07 t=22870
yuan ming yuan 	圓明園	c=1 d=1.89545e-23 t=22870
yuan sheng 	原生	c=3 d=7.22947e-07 t=22870
yuan su 	元素	c=6 d=0.100556 t=22870
